"","employee_id","gender","team","financial_q","role_seniority","leadership_for_level","productivity","salary","quarter","year","seniority"
"4250",24186,"Man","Operations","2020 Q4","Senior I","Appropriate for level",58,45700,"4",2020,"Senior"
"4251",24186,"Man","Operations","2020 Q3","Senior I","Appropriate for level",58,45700,"3",2020,"Senior"
"4252",24186,"Man","Operations","2020 Q2","Senior I","Appropriate for level",58,45700,"2",2020,"Senior"
"4253",24186,"Man","Operations","2020 Q1","Junior II","Appropriate for level",65,40700,"1",2020,"Junior"
"4254",24186,"Man","Operations","2019 Q4","Junior II","Appropriate for level",45,40700,"4",2019,"Junior"
"4255",24186,"Man","Operations","2019 Q3","Junior II","Appropriate for level",44,40700,"3",2019,"Junior"
"4256",24186,"Man","Operations","2019 Q2","Junior II","Appropriate for level",44,40700,"2",2019,"Junior"
"4257",24186,"Man","Operations","2019 Q1","Junior II","Appropriate for level",44,40700,"1",2019,"Junior"
"4258",24186,"Man","Operations","2018 Q4","Junior II","Appropriate for level",43,40700,"4",2018,"Junior"
"4259",24186,"Man","Operations","2018 Q3","Junior II","Appropriate for level",43,40700,"3",2018,"Junior"
"4260",24186,"Man","Operations","2018 Q2","Junior II","Appropriate for level",44,40700,"2",2018,"Junior"
"4261",24186,"Man","Operations","2018 Q1","Junior II","Appropriate for level",41,40700,"1",2018,"Junior"
"4262",24186,"Man","Operations","2017 Q4","Junior II","Appropriate for level",41,40700,"4",2017,"Junior"
"4263",24186,"Man","Operations","2017 Q3","Junior II","Appropriate for level",42,40700,"3",2017,"Junior"
"4264",24186,"Man","Operations","2017 Q2","Junior II","Appropriate for level",41,40700,"2",2017,"Junior"
"4265",24186,"Man","Operations","2017 Q1","Junior II","Appropriate for level",42,40700,"1",2017,"Junior"
"4266",24186,"Man","Operations","2016 Q4","Junior I","Appropriate for level",26,38700,"4",2016,"Junior"
"4267",24186,"Man","Operations","2016 Q3","Junior I","Appropriate for level",6,38700,"3",2016,"Junior"
"4268",24186,"Man","Operations","2016 Q2","Junior I","Appropriate for level",6,38700,"2",2016,"Junior"
"4269",24186,"Man","Operations","2016 Q1","Junior I","Appropriate for level",4,38700,"1",2016,"Junior"
"4270",24185,"Man","Operations","2020 Q4","Senior I","Appropriate for level",40,43000,"4",2020,"Senior"
"4271",24185,"Man","Operations","2020 Q3","Senior I","Appropriate for level",41,43000,"3",2020,"Senior"
"4272",24185,"Man","Operations","2020 Q2","Senior I","Appropriate for level",40,43000,"2",2020,"Senior"
"4273",24185,"Man","Operations","2020 Q1","Senior I","Appropriate for level",41,43000,"1",2020,"Senior"
"4274",24185,"Man","Operations","2019 Q4","Senior I","Appropriate for level",39,43000,"4",2019,"Senior"
"4275",24185,"Man","Operations","2019 Q3","Senior I","Appropriate for level",38,43000,"3",2019,"Senior"
"4276",24185,"Man","Operations","2019 Q2","Senior I","Appropriate for level",39,43000,"2",2019,"Senior"
"4277",24185,"Man","Operations","2019 Q1","Senior I","Appropriate for level",37,43000,"1",2019,"Senior"
"4278",24185,"Man","Operations","2018 Q4","Junior II","Appropriate for level",67,38000,"4",2018,"Junior"
"4279",24185,"Man","Operations","2018 Q3","Junior II","Appropriate for level",46,38000,"3",2018,"Junior"
"4280",24184,"Man","Operations","2020 Q4","Senior I","Appropriate for level",65,47200,"4",2020,"Senior"
"4281",24184,"Man","Operations","2020 Q3","Senior I","Appropriate for level",63,47200,"3",2020,"Senior"
"4282",24184,"Man","Operations","2020 Q2","Senior I","Appropriate for level",63,47200,"2",2020,"Senior"
"4283",24184,"Man","Operations","2020 Q1","Senior I","Appropriate for level",64,47200,"1",2020,"Senior"
"4284",24184,"Man","Operations","2019 Q4","Senior I","Appropriate for level",62,47200,"4",2019,"Senior"
"4285",24184,"Man","Operations","2019 Q3","Senior I","Exceeds expectations",61,47200,"3",2019,"Senior"
"4286",24184,"Man","Operations","2019 Q2","Junior II","Exceeds expectations",85,42200,"2",2019,"Junior"
"4287",24184,"Man","Operations","2019 Q1","Junior II","Appropriate for level",63,42200,"1",2019,"Junior"
"4288",24184,"Man","Operations","2018 Q4","Junior II","Appropriate for level",64,42200,"4",2018,"Junior"
"4289",24184,"Man","Operations","2018 Q3","Junior II","Appropriate for level",63,42200,"3",2018,"Junior"
"4290",24184,"Man","Operations","2018 Q2","Junior II","Appropriate for level",62,42200,"2",2018,"Junior"
"4291",24184,"Man","Operations","2018 Q1","Junior II","Appropriate for level",62,42200,"1",2018,"Junior"
"4292",24184,"Man","Operations","2017 Q4","Junior II","Appropriate for level",62,42200,"4",2017,"Junior"
"4293",24184,"Man","Operations","2017 Q3","Junior II","Appropriate for level",62,42200,"3",2017,"Junior"
"4294",24184,"Man","Operations","2017 Q2","Junior II","Appropriate for level",61,42200,"2",2017,"Junior"
"4295",24184,"Man","Operations","2017 Q1","Junior II","Appropriate for level",62,42200,"1",2017,"Junior"
"4296",24184,"Man","Operations","2016 Q4","Junior II","Appropriate for level",61,42200,"4",2016,"Junior"
"4297",24183,"Man","Operations","2020 Q4","Senior I","Appropriate for level",37,44900,"4",2020,"Senior"
"4298",24183,"Man","Operations","2020 Q3","Senior I","Appropriate for level",34,44900,"3",2020,"Senior"
"4299",24183,"Man","Operations","2020 Q2","Senior I","Appropriate for level",36,44900,"2",2020,"Senior"
"4300",24182,"Man","Operations","2020 Q4","Senior I","Appropriate for level",44,40200,"4",2020,"Senior"
"4301",24182,"Man","Operations","2020 Q3","Senior I","Appropriate for level",43,40200,"3",2020,"Senior"
"4302",24182,"Man","Operations","2020 Q2","Senior I","Appropriate for level",43,40200,"2",2020,"Senior"
"4303",24182,"Man","Operations","2020 Q1","Senior I","Appropriate for level",43,40200,"1",2020,"Senior"
"4304",24182,"Man","Operations","2019 Q4","Junior II","Appropriate for level",46,35200,"4",2019,"Junior"
"4305",24182,"Man","Operations","2019 Q3","Junior II","Appropriate for level",26,35200,"3",2019,"Junior"
"4306",24182,"Man","Operations","2019 Q2","Junior II","Appropriate for level",26,35200,"2",2019,"Junior"
"4307",24182,"Man","Operations","2019 Q1","Junior II","Appropriate for level",25,35200,"1",2019,"Junior"
"4308",24182,"Man","Operations","2018 Q4","Junior II","Appropriate for level",25,35200,"4",2018,"Junior"
"4309",24182,"Man","Operations","2018 Q3","Junior II","Appropriate for level",25,35200,"3",2018,"Junior"
"4310",24182,"Man","Operations","2018 Q2","Junior II","Appropriate for level",24,35200,"2",2018,"Junior"
"4311",24182,"Man","Operations","2018 Q1","Junior II","Appropriate for level",25,35200,"1",2018,"Junior"
"4312",24182,"Man","Operations","2017 Q4","Junior I","Appropriate for level",50,33200,"4",2017,"Junior"
"4313",24182,"Man","Operations","2017 Q3","Junior I","Appropriate for level",30,33200,"3",2017,"Junior"
"4314",24181,"Man","Operations","2020 Q4","Senior I","Appropriate for level",30,44000,"4",2020,"Senior"
"4315",24181,"Man","Operations","2020 Q3","Senior I","Appropriate for level",31,44000,"3",2020,"Senior"
"4316",24181,"Man","Operations","2020 Q2","Senior I","Appropriate for level",29,44000,"2",2020,"Senior"
"4317",24181,"Man","Operations","2020 Q1","Senior I","Appropriate for level",28,44000,"1",2020,"Senior"
"4318",24181,"Man","Operations","2019 Q4","Senior I","Appropriate for level",30,44000,"4",2019,"Senior"
"4319",24181,"Man","Operations","2019 Q3","Senior I","Appropriate for level",28,44000,"3",2019,"Senior"
"4320",24181,"Man","Operations","2019 Q2","Senior I","Appropriate for level",28,44000,"2",2019,"Senior"
"4321",24181,"Man","Operations","2019 Q1","Senior I","Appropriate for level",28,44000,"1",2019,"Senior"
"4322",24181,"Man","Operations","2018 Q4","Senior I","Appropriate for level",28,44000,"4",2018,"Senior"
"4323",24181,"Man","Operations","2018 Q3","Senior I","Appropriate for level",28,44000,"3",2018,"Senior"
"4324",24181,"Man","Operations","2018 Q2","Senior I","Appropriate for level",27,44000,"2",2018,"Senior"
"4325",24180,"Man","Operations","2020 Q4","Senior II","Appropriate for level",54,46400,"4",2020,"Senior"
"4326",24180,"Man","Operations","2020 Q3","Senior II","Appropriate for level",52,46400,"3",2020,"Senior"
"4327",24180,"Man","Operations","2020 Q2","Senior II","Appropriate for level",52,46400,"2",2020,"Senior"
"4328",24180,"Man","Operations","2020 Q1","Senior II","Appropriate for level",50,46400,"1",2020,"Senior"
"4329",24180,"Man","Operations","2019 Q4","Senior II","Appropriate for level",51,46400,"4",2019,"Senior"
"4330",24180,"Man","Operations","2019 Q3","Senior II","Appropriate for level",51,46400,"3",2019,"Senior"
"4331",24180,"Man","Operations","2019 Q2","Senior I","Appropriate for level",31,41400,"2",2019,"Senior"
"4332",24180,"Man","Operations","2019 Q1","Senior I","Appropriate for level",12,41400,"1",2019,"Senior"
"4333",24180,"Man","Operations","2018 Q4","Senior I","Appropriate for level",11,41400,"4",2018,"Senior"
"4334",24180,"Man","Operations","2018 Q3","Senior I","Appropriate for level",13,41400,"3",2018,"Senior"
"4335",24180,"Man","Operations","2018 Q2","Senior I","Appropriate for level",11,41400,"2",2018,"Senior"
"4336",24180,"Man","Operations","2018 Q1","Senior I","Appropriate for level",10,41400,"1",2018,"Senior"
"4337",24180,"Man","Operations","2017 Q4","Senior I","Appropriate for level",11,41400,"4",2017,"Senior"
"4338",24180,"Man","Operations","2017 Q3","Senior I","Appropriate for level",9,41400,"3",2017,"Senior"
"4339",24180,"Man","Operations","2017 Q2","Senior I","Appropriate for level",10,41400,"2",2017,"Senior"
"4340",24180,"Man","Operations","2017 Q1","Senior I","Appropriate for level",9,41400,"1",2017,"Senior"
"4341",24180,"Man","Operations","2016 Q4","Senior I","Appropriate for level",10,41400,"4",2016,"Senior"
"4342",24180,"Man","Operations","2016 Q3","Senior I","Appropriate for level",8,41400,"3",2016,"Senior"
"4343",24180,"Man","Operations","2016 Q2","Senior I","Appropriate for level",7,41400,"2",2016,"Senior"
"4344",24180,"Man","Operations","2016 Q1","Senior I","Appropriate for level",8,41400,"1",2016,"Senior"
"4345",24180,"Man","Operations","2015 Q4","Senior I","Appropriate for level",8,41400,"4",2015,"Senior"
"4346",24180,"Man","Operations","2015 Q3","Senior I","Appropriate for level",7,41400,"3",2015,"Senior"
"4347",24179,"Woman","Operations","2020 Q4","Senior II","Appropriate for level",58,48100,"4",2020,"Senior"
"4348",24179,"Woman","Operations","2020 Q3","Senior II","Appropriate for level",59,48100,"3",2020,"Senior"
"4349",24179,"Woman","Operations","2020 Q2","Senior II","Appropriate for level",57,48100,"2",2020,"Senior"
"4350",24179,"Woman","Operations","2020 Q1","Senior II","Appropriate for level",57,48100,"1",2020,"Senior"
"4351",24179,"Woman","Operations","2019 Q4","Senior II","Appropriate for level",57,48100,"4",2019,"Senior"
"4352",24179,"Woman","Operations","2019 Q3","Senior II","Appropriate for level",57,48100,"3",2019,"Senior"
"4353",24179,"Woman","Operations","2019 Q2","Senior II","Appropriate for level",57,48100,"2",2019,"Senior"
"4354",24179,"Woman","Operations","2019 Q1","Senior II","Appropriate for level",56,48100,"1",2019,"Senior"
"4355",24179,"Woman","Operations","2018 Q4","Senior II","Appropriate for level",56,48100,"4",2018,"Senior"
"4356",24179,"Woman","Operations","2018 Q3","Senior II","Appropriate for level",56,48100,"3",2018,"Senior"
"4357",24179,"Woman","Operations","2018 Q2","Senior II","Appropriate for level",55,48100,"2",2018,"Senior"
"4358",24179,"Woman","Operations","2018 Q1","Senior II","Appropriate for level",54,48100,"1",2018,"Senior"
"4359",24179,"Woman","Operations","2017 Q4","Senior II","Appropriate for level",55,48100,"4",2017,"Senior"
"4360",24179,"Woman","Operations","2017 Q3","Senior I","Appropriate for level",87,43100,"3",2017,"Senior"
"4361",24179,"Woman","Operations","2017 Q2","Senior I","Appropriate for level",66,43100,"2",2017,"Senior"
"4362",24179,"Woman","Operations","2017 Q1","Senior I","Appropriate for level",66,43100,"1",2017,"Senior"
"4363",24179,"Woman","Operations","2016 Q4","Senior I","Appropriate for level",65,43100,"4",2016,"Senior"
"4364",24179,"Woman","Operations","2016 Q3","Senior I","Appropriate for level",65,43100,"3",2016,"Senior"
"4365",24179,"Woman","Operations","2016 Q2","Senior I","Appropriate for level",66,43100,"2",2016,"Senior"
"4366",24179,"Woman","Operations","2016 Q1","Senior I","Appropriate for level",64,43100,"1",2016,"Senior"
"4367",24179,"Woman","Operations","2015 Q4","Senior I","Appropriate for level",64,43100,"4",2015,"Senior"
"4368",24179,"Woman","Operations","2015 Q3","Senior I","Appropriate for level",63,43100,"3",2015,"Senior"
"4369",24179,"Woman","Operations","2015 Q2","Senior I","Appropriate for level",63,43100,"2",2015,"Senior"
"4370",24179,"Woman","Operations","2015 Q1","Senior I","Appropriate for level",63,43100,"1",2015,"Senior"
"4371",24178,"Man","Operations","2020 Q4","Senior II","Appropriate for level",59,50100,"4",2020,"Senior"
"4372",24178,"Man","Operations","2020 Q3","Senior II","Appropriate for level",60,50100,"3",2020,"Senior"
"4373",24178,"Man","Operations","2020 Q2","Senior II","Appropriate for level",58,50100,"2",2020,"Senior"
"4374",24178,"Man","Operations","2020 Q1","Senior II","Appropriate for level",57,50100,"1",2020,"Senior"
"4375",24178,"Man","Operations","2019 Q4","Senior II","Appropriate for level",59,50100,"4",2019,"Senior"
"4376",24178,"Man","Operations","2019 Q3","Senior II","Appropriate for level",58,50100,"3",2019,"Senior"
"4377",24178,"Man","Operations","2019 Q2","Senior I","Exceeds expectations",77,45100,"2",2019,"Senior"
"4378",24178,"Man","Operations","2019 Q1","Senior I","Appropriate for level",56,45100,"1",2019,"Senior"
"4379",24178,"Man","Operations","2018 Q4","Junior II","Appropriate for level",59,40100,"4",2018,"Junior"
"4380",24178,"Man","Operations","2018 Q3","Junior II","Appropriate for level",37,40100,"3",2018,"Junior"
"4381",24178,"Man","Operations","2018 Q2","Junior II","Appropriate for level",38,40100,"2",2018,"Junior"
"4382",24178,"Man","Operations","2018 Q1","Junior II","Appropriate for level",37,40100,"1",2018,"Junior"
"4383",24178,"Man","Operations","2017 Q4","Junior II","Appropriate for level",36,40100,"4",2017,"Junior"
"4384",24178,"Man","Operations","2017 Q3","Junior II","Appropriate for level",36,40100,"3",2017,"Junior"
"4385",24178,"Man","Operations","2017 Q2","Junior II","Appropriate for level",36,40100,"2",2017,"Junior"
"4386",24178,"Man","Operations","2017 Q1","Junior II","Appropriate for level",36,40100,"1",2017,"Junior"
"4387",24177,"Man","Operations","2020 Q4","Senior II","Appropriate for level",28,48600,"4",2020,"Senior"
"4388",24177,"Man","Operations","2020 Q3","Senior II","Appropriate for level",27,48600,"3",2020,"Senior"
"4389",24177,"Man","Operations","2020 Q2","Senior II","Appropriate for level",26,48600,"2",2020,"Senior"
"4390",24177,"Man","Operations","2020 Q1","Senior II","Appropriate for level",26,48600,"1",2020,"Senior"
"4391",24177,"Man","Operations","2019 Q4","Senior II","Appropriate for level",26,48600,"4",2019,"Senior"
"4392",24177,"Man","Operations","2019 Q3","Senior II","Appropriate for level",26,48600,"3",2019,"Senior"
"4393",24177,"Man","Operations","2019 Q2","Senior II","Appropriate for level",26,48600,"2",2019,"Senior"
"4394",24177,"Man","Operations","2019 Q1","Senior I","Appropriate for level",70,43600,"1",2019,"Senior"
"4395",24177,"Man","Operations","2018 Q4","Senior I","Appropriate for level",51,43600,"4",2018,"Senior"
"4396",24177,"Man","Operations","2018 Q3","Senior I","Appropriate for level",52,43600,"3",2018,"Senior"
"4397",24177,"Man","Operations","2018 Q2","Junior II","Exceeds expectations",69,38600,"2",2018,"Junior"
"4398",24177,"Man","Operations","2018 Q1","Junior II","Appropriate for level",49,38600,"1",2018,"Junior"
"4399",24177,"Man","Operations","2017 Q4","Junior I","Exceeds expectations",81,36600,"4",2017,"Junior"
"4400",24177,"Man","Operations","2017 Q3","Junior I","Appropriate for level",59,36600,"3",2017,"Junior"
"4401",24177,"Man","Operations","2017 Q2","Junior I","Appropriate for level",61,36600,"2",2017,"Junior"
"4402",24177,"Man","Operations","2017 Q1","Junior I","Appropriate for level",61,36600,"1",2017,"Junior"
"4403",24177,"Man","Operations","2016 Q4","Entry-level","Exceeds expectations",83,31600,"4",2016,"Junior"
"4404",24177,"Man","Operations","2016 Q3","Entry-level","Appropriate for level",62,31600,"3",2016,"Junior"
"4405",24177,"Man","Operations","2016 Q2","Entry-level","Exceeds expectations",62,31600,"2",2016,"Junior"
"4406",24177,"Man","Operations","2016 Q1","Entry-level","Appropriate for level",62,31600,"1",2016,"Junior"
"4407",24177,"Man","Operations","2015 Q4","Entry-level","Appropriate for level",61,31600,"4",2015,"Junior"
"4408",24177,"Man","Operations","2015 Q3","Entry-level","Appropriate for level",61,31600,"3",2015,"Junior"
"4409",24176,"Woman","Operations","2020 Q4","Senior II","Appropriate for level",73,47700,"4",2020,"Senior"
"4410",24176,"Woman","Operations","2020 Q3","Senior II","Appropriate for level",74,47700,"3",2020,"Senior"
"4411",24176,"Woman","Operations","2020 Q2","Senior II","Appropriate for level",74,47700,"2",2020,"Senior"
"4412",24176,"Woman","Operations","2020 Q1","Senior I","Appropriate for level",78,42700,"1",2020,"Senior"
